video,class,scene,angle,behavior
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_027.mp4,Violence,Corridor,Bottom,Headlock
NonViolence/Corridor/Top/Top16T11_NonViolence_009.mp4,NonViolence,Corridor,Top,Top
Violence/Classroom/Top/Hitting/Top26T10_Hitting_023.mp4,Violence,Classroom,Top,Hitting
Violence/Classroom/Bottom/Headlock/Bottom12T10_Headlock_017.mp4,Violence,Classroom,Bottom,Headlock
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_149.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Corridor/Top/Top16T11_NonViolence_072.mp4,NonViolence,Corridor,Top,Top
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_054.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Classroom/Top/Top26T10_NonViolence_007.mp4,NonViolence,Classroom,Top,Top
Violence/Classroom/Bottom/Strangling/Bottom12T10_Strangling_015.mp4,Violence,Classroom,Bottom,Strangling
NonViolence/Classroom/Top/Top26T10_NonViolence_025.mp4,NonViolence,Classroom,Top,Top
Violence/Classroom/Center/Headlock/Center12T10_Headlock_018.mp4,Violence,Classroom,Center,Headlock
PreViolence/Classroom/Top/ViolatingPersonalSpace/Top12T10_RestrictingVictimMovement_015.mp4,PreViolence,Classroom,Top,ViolatingPersonalSpace
Violence/Classroom/Center/Strangling/Center26T10_Strangling_007.mp4,Violence,Classroom,Center,Strangling
PreViolence/Classroom/Top/Pushing/Top8T10_Pushing_015.mp4,PreViolence,Classroom,Top,Pushing
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_157.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Center/Headlock/Center26T10_Headlock_019.mp4,Violence,Classroom,Center,Headlock
NonViolence/Corridor/Top/Top16T11_NonViolence_103.mp4,NonViolence,Corridor,Top,Top
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_033.mp4,Violence,Classroom,Bottom,Hitting
PreViolence/Corridor/Bottom/Pushing/Bottom9T11_Pushing_016.mp4,PreViolence,Corridor,Bottom,Pushing
Violence/Classroom/Top/KneeStrike/Top26T10_KneeStrike_014.mp4,Violence,Classroom,Top,KneeStrike
Violence/Corridor/Bottom/StrikingWithObject/Bottom16T11_StrikingWithObject_004.mp4,Violence,Corridor,Bottom,StrikingWithObject
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_011.mp4,NonViolence,Classroom,Bottom,Bottom
PreViolence/Classroom/Bottom/Pointing/Bottom12T10_Pointing_009.mp4,PreViolence,Classroom,Bottom,Pointing
Violence/Corridor/Bottom/Strangling/Bottom9T11_Strangling_009.mp4,Violence,Corridor,Bottom,Strangling
Violence/Classroom/Center/StrikingWithObject/Center12T10_StrikingWithObject_013.mp4,Violence,Classroom,Center,StrikingWithObject
PreViolence/Classroom/Top/Pointing/Top12T10_Pointing_001.mp4,PreViolence,Classroom,Top,Pointing
NonViolence/Corridor/Top/Top16T11_NonViolence_035.mp4,NonViolence,Corridor,Top,Top
NonViolence/Classroom/Center/Center7T10_NonViolence_022.mp4,NonViolence,Classroom,Center,Center
Violence/Classroom/Top/Hitting/Top26T10_Hitting_011.mp4,Violence,Classroom,Top,Hitting
Violence/Classroom/Center/Hitting/Center12T10_Hitting_003.mp4,Violence,Classroom,Center,Hitting
Violence/Corridor/Top/StrikingWithObject/Top16T11_StrikingWithObject_002.mp4,Violence,Corridor,Top,StrikingWithObject
NonViolence/Corridor/Top/Top9T11_NonViolence_078.mp4,NonViolence,Corridor,Top,Top
Violence/Classroom/Bottom/Strangling/Bottom12T10_Strangling_016.mp4,Violence,Classroom,Bottom,Strangling
PreViolence/Classroom/Center/PunchingOnesOwnHand/Center12T10_PunchingOnesOwnHand_004.mp4,PreViolence,Classroom,Center,PunchingOnesOwnHand
NonViolence/Corridor/Top/Top9T11_NonViolence_014.mp4,NonViolence,Corridor,Top,Top
PreViolence/Corridor/Bottom/Pushing/Bottom9T11_Pushing_020.mp4,PreViolence,Corridor,Bottom,Pushing
NonViolence/Classroom/Top/Top26T10_NonViolence_005.mp4,NonViolence,Classroom,Top,Top
NonViolence/Classroom/Center/Center26T10_NonViolence_041.mp4,NonViolence,Classroom,Center,Center
Violence/Corridor/Top/Kicking/Top9T11_Kicking_011.mp4,Violence,Corridor,Top,Kicking
Violence/Corridor/Top/Headlock/Top9T11_Headlock_016.mp4,Violence,Corridor,Top,Headlock
PreViolence/Corridor/Top/KnuckleCracking/Top9T11_KnuckleCracking_008.mp4,PreViolence,Corridor,Top,KnuckleCracking
Violence/Classroom/Top/Kicking/Top26T10_Kicking_004.mp4,Violence,Classroom,Top,Kicking
Violence/Classroom/Top/Strangling/Top26T10_Strangling_004.mp4,Violence,Classroom,Top,Strangling
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_019.mp4,NonViolence,Classroom,Bottom,Bottom
NonViolence/Classroom/Bottom/Bottom12T10_NonViolence_020.mp4,NonViolence,Classroom,Bottom,Bottom
Violence/Corridor/Bottom/Strangling/Bottom9T11_Strangling_023.mp4,Violence,Corridor,Bottom,Strangling
Violence/Classroom/Top/Strangling/Top26T10_Strangling_017.mp4,Violence,Classroom,Top,Strangling
Violence/Classroom/Bottom/Strangling/Bottom26T10_Strangling_010.mp4,Violence,Classroom,Bottom,Strangling
PreViolence/Corridor/Bottom/PunchingOnesOwnHand/Bottom9T11_PunchingOnesOwnHand_008.mp4,PreViolence,Corridor,Bottom,PunchingOnesOwnHand
NonViolence/Corridor/Top/Top9T11_NonViolence_059.mp4,NonViolence,Corridor,Top,Top
NonViolence/Classroom/Bottom/Bottom12T10_NonViolence_006.mp4,NonViolence,Classroom,Bottom,Bottom
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_026.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Corridor/Top/Top16T11_NonViolence_047.mp4,NonViolence,Corridor,Top,Top
PreViolence/Classroom/Top/ViolatingPersonalSpace/Top12T10_RestrictingVictimMovement_028.mp4,PreViolence,Classroom,Top,ViolatingPersonalSpace
PreViolence/Corridor/Top/Pointing/Top16T11_Pointing_001.mp4,PreViolence,Corridor,Top,Pointing
PreViolence/Classroom/Center/ViolatingPersonalSpace/Center12T10_RestrictingVictimMovement_003.mp4,PreViolence,Classroom,Center,ViolatingPersonalSpace
PreViolence/Classroom/Center/Pointing/Center12T10_Pointing_001.mp4,PreViolence,Classroom,Center,Pointing
NonViolence/Corridor/Top/Top16T11_NonViolence_078.mp4,NonViolence,Corridor,Top,Top
PreViolence/Classroom/Bottom/Pointing/Bottom8T10_Pointing_005.mp4,PreViolence,Classroom,Bottom,Pointing
Violence/Classroom/Top/StrikingWithObject/Top12T10_StrikingWithObject_008.mp4,Violence,Classroom,Top,StrikingWithObject
NonViolence/Corridor/Top/Top16T11_NonViolence_017.mp4,NonViolence,Corridor,Top,Top
NonViolence/Classroom/Center/Center7T10_NonViolence_028.mp4,NonViolence,Classroom,Center,Center
Violence/Corridor/Top/Strangling/Top9T11_Strangling_011.mp4,Violence,Corridor,Top,Strangling
Violence/Corridor/Bottom/PhysicalStruggle/Bottom16T11_PhysicalStruggle_026.mp4,Violence,Corridor,Bottom,PhysicalStruggle
NonViolence/Classroom/Top/Top26T10_NonViolence_004.mp4,NonViolence,Classroom,Top,Top
PreViolence/Classroom/Bottom/CollarGrabbing/Bottom8T10_CollarGrabbing_021.mp4,PreViolence,Classroom,Bottom,CollarGrabbing
Violence/Classroom/Top/StrikingWithObject/Top26T10_StrikingWithObject_002.mp4,Violence,Classroom,Top,StrikingWithObject
PreViolence/Corridor/Top/StretchingArmsShoulders/Top9T11_StretchingArmsShoulders_004.mp4,PreViolence,Corridor,Top,StretchingArmsShoulders
NonViolence/Corridor/Top/Top16T11_NonViolence_115.mp4,NonViolence,Corridor,Top,Top
PreViolence/Classroom/Bottom/CollarGrabbing/Bottom8T10_CollarGrabbing_025.mp4,PreViolence,Classroom,Bottom,CollarGrabbing
Violence/Classroom/Bottom/Headlock/Bottom26T10_Headlock_005.mp4,Violence,Classroom,Bottom,Headlock
PreViolence/Classroom/Center/Pointing/Center8T10_Pointing_007.mov,PreViolence,Classroom,Center,Pointing
Violence/Classroom/Top/Strangling/Top26T10_Strangling_048.mp4,Violence,Classroom,Top,Strangling
PreViolence/Classroom/Top/Pushing/Top8T10_Pushing_024.mp4,PreViolence,Classroom,Top,Pushing
PreViolence/Classroom/Bottom/StretchingArmsShoulders/Bottom8T10_StretchingArmsShoulders_022.mp4,PreViolence,Classroom,Bottom,StretchingArmsShoulders
Violence/Classroom/Top/Hitting/Top26T10_Hitting_009.mp4,Violence,Classroom,Top,Hitting
PreViolence/Corridor/Bottom/ViolatingPersonalSpace/Bottom9T11_RestrictingVictimMovement_006.mp4,PreViolence,Corridor,Bottom,ViolatingPersonalSpace
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_004.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Center/PunchingOnesOwnHand/Center8T10_PunchingOnesOwnHand_004.mp4,PreViolence,Classroom,Center,PunchingOnesOwnHand
Violence/Classroom/Center/PhysicalStruggle/Center12T10_PhysicalStruggle_008.mp4,Violence,Classroom,Center,PhysicalStruggle
PreViolence/Classroom/Center/Pointing/Center8T10_Pointing_008.mov,PreViolence,Classroom,Center,Pointing
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_041.mp4,NonViolence,Classroom,Bottom,Bottom
NonViolence/Classroom/Top/Top26T10_NonViolence_016.mp4,NonViolence,Classroom,Top,Top
PreViolence/Classroom/Top/StretchingArmsShoulders/Top8T10_StretchingArmsShoulders_001.mp4,PreViolence,Classroom,Top,StretchingArmsShoulders
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_029.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Corridor/Top/Pointing/Top9T11_Pointing_015.mp4,PreViolence,Corridor,Top,Pointing
PreViolence/Classroom/Bottom/KnuckleCracking/Bottom12T10_KnuckleCracking_015.mp4,PreViolence,Classroom,Bottom,KnuckleCracking
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_045.mp4,NonViolence,Classroom,Bottom,Bottom
NonViolence/Classroom/Top/Top26T10_NonViolence_027.mp4,NonViolence,Classroom,Top,Top
PreViolence/Classroom/Center/KnuckleCracking/Center8T10_KnuckleCracking_006.mov,PreViolence,Classroom,Center,KnuckleCracking
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_020.mp4,Violence,Classroom,Bottom,Hitting
Violence/Classroom/Top/Headlock/Top26T10_Headlock_029.mp4,Violence,Classroom,Top,Headlock
PreViolence/Classroom/Bottom/Pointing/Bottom8T10_Pointing_007.mp4,PreViolence,Classroom,Bottom,Pointing
NonViolence/Corridor/Top/Top16T11_NonViolence_008.mp4,NonViolence,Corridor,Top,Top
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_010.mp4,PreViolence,Classroom,Top,CollarGrabbing
PreViolence/Corridor/Top/KnuckleCracking/Top9T11_KnuckleCracking_007.mp4,PreViolence,Corridor,Top,KnuckleCracking
Violence/Classroom/Bottom/Strangling/Bottom12T10_Strangling_021.mp4,Violence,Classroom,Bottom,Strangling
PreViolence/Corridor/Bottom/Pointing/Bottom9T11_Pointing_003.mp4,PreViolence,Corridor,Bottom,Pointing
NonViolence/Corridor/Top/Top16T11_NonViolence_050.mp4,NonViolence,Corridor,Top,Top
PreViolence/Classroom/Top/CollarGrabbing/Top12T10_CollarGrabbing_008.mp4,PreViolence,Classroom,Top,CollarGrabbing
Violence/Corridor/Bottom/KneeStrike/Bottom9T11_KneeStrike_014.mp4,Violence,Corridor,Bottom,KneeStrike
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_019.mp4,Violence,Corridor,Bottom,Headlock
PreViolence/Classroom/Bottom/Pointing/Bottom12T10_Pointing_008.mp4,PreViolence,Classroom,Bottom,Pointing
PreViolence/Classroom/Bottom/CollarGrabbing/Bottom8T10_CollarGrabbing_010.mp4,PreViolence,Classroom,Bottom,CollarGrabbing
PreViolence/Classroom/Center/ViolatingPersonalSpace/Center8T10_RestrictingVictimMovement _009.mp4,PreViolence,Classroom,Center,ViolatingPersonalSpace
Violence/Corridor/Top/Headlock/Top16T11_Headlock_009.mp4,Violence,Corridor,Top,Headlock
PreViolence/Classroom/Top/ViolatingPersonalSpace/Top12T10_RestrictingVictimMovement_022.mp4,PreViolence,Classroom,Top,ViolatingPersonalSpace
Violence/Classroom/Center/PhysicalStruggle/Center12T10_PhysicalStruggle_011.mp4,Violence,Classroom,Center,PhysicalStruggle
PreViolence/Classroom/Center/CollarGrabbing/Center8T10_CollarGrabbing_007.mp4,PreViolence,Classroom,Center,CollarGrabbing
NonViolence/Classroom/Center/Center7T10_NonViolence_031.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Center/KnuckleCracking/Center12T10_KnuckleCracking_002.mp4,PreViolence,Classroom,Center,KnuckleCracking
Violence/Classroom/Top/Hitting/Top26T10_Hitting_006.mp4,Violence,Classroom,Top,Hitting
Violence/Corridor/Bottom/PhysicalStruggle/Bottom16T11_PhysicalStruggle_016.mp4,Violence,Corridor,Bottom,PhysicalStruggle
Violence/Classroom/Center/Strangling/Center12T10_Strangling_025.mp4,Violence,Classroom,Center,Strangling
PreViolence/Classroom/Center/ViolatingPersonalSpace/Center12T10_ViolatingPersonalSpace_004.mp4,PreViolence,Classroom,Center,ViolatingPersonalSpace
Violence/Classroom/Center/KneeStrike/Center26T10_KneeStrike_003.mp4,Violence,Classroom,Center,KneeStrike
Violence/Classroom/Center/Headlock/Center26T10_Headlock_012.mp4,Violence,Classroom,Center,Headlock
NonViolence/Classroom/Center/Center7T10_NonViolence_019.mp4,NonViolence,Classroom,Center,Center
PreViolence/Corridor/Bottom/PunchingOnesOwnHand/Bottom9T11_PunchingOnesOwnHand_006.mp4,PreViolence,Corridor,Bottom,PunchingOnesOwnHand
PreViolence/Classroom/Top/StretchingArmsShoulders/Top8T10_StretchingArmsShoulders_011.mp4,PreViolence,Classroom,Top,StretchingArmsShoulders
NonViolence/Corridor/Top/Top16T11_NonViolence_068.mp4,NonViolence,Corridor,Top,Top
Violence/Corridor/Bottom/Strangling/Bottom9T11_Strangling_018.mp4,Violence,Corridor,Bottom,Strangling
Violence/Corridor/Top/Strangling/Top16T11_Strangling_005.mp4,Violence,Corridor,Top,Strangling
PreViolence/Classroom/Top/Pointing/Top8T10_Pointing_004.mp4,PreViolence,Classroom,Top,Pointing
NonViolence/Classroom/Center/Center26T10_NonViolence_011.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Bottom/PunchingOnesOwnHand/Bottom12T10_PunchingOnesOwnHand_012.mp4,PreViolence,Classroom,Bottom,PunchingOnesOwnHand
PreViolence/Classroom/Bottom/PunchingOnesOwnHand/Bottom12T10_PunchingOnesOwnHand_009.mp4,PreViolence,Classroom,Bottom,PunchingOnesOwnHand
PreViolence/Classroom/Top/Pointing/Top8T10_Pointing_016.mp4,PreViolence,Classroom,Top,Pointing
NonViolence/Corridor/Top/Top9T11_NonViolence_038.mp4,NonViolence,Corridor,Top,Top
PreViolence/Classroom/Top/PunchingOnesOwnHand/Top12T10_PunchingOnesOwnHand_012.mp4,PreViolence,Classroom,Top,PunchingOnesOwnHand
PreViolence/Classroom/Center/KnuckleCracking/Center8T10_KnuckleCracking_011.mp4,PreViolence,Classroom,Center,KnuckleCracking
Violence/Corridor/Bottom/Strangling/Bottom16T11_Strangling_006.mp4,Violence,Corridor,Bottom,Strangling
NonViolence/Classroom/Top/Top7T10_NonViolence_012.mp4,NonViolence,Classroom,Top,Top
NonViolence/Classroom/Center/Center7T10_NonViolence_018.mp4,NonViolence,Classroom,Center,Center
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_153.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_014.mp4,Violence,Corridor,Bottom,Headlock
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_023.mp4,NonViolence,Classroom,Bottom,Bottom
PreViolence/Corridor/Bottom/Pushing/Bottom9T11_Pushing_003.mp4,PreViolence,Corridor,Bottom,Pushing
PreViolence/Classroom/Center/Pushing/Center12T10_Pushing_012.mp4,PreViolence,Classroom,Center,Pushing
Violence/Corridor/Bottom/Strangling/Bottom9T11_Strangling_002.mp4,Violence,Corridor,Bottom,Strangling
PreViolence/Classroom/Top/PunchingOnesOwnHand/Top8T10_PunchingOnesOwnHand_004.mp4,PreViolence,Classroom,Top,PunchingOnesOwnHand
NonViolence/Classroom/Top/Top12T10_NonViolence_007.mp4,NonViolence,Classroom,Top,Top
Violence/Classroom/Top/Strangling/Top26T10_Strangling_041.mp4,Violence,Classroom,Top,Strangling
PreViolence/Classroom/Top/Pushing/Top8T10_Pushing_014.mp4,PreViolence,Classroom,Top,Pushing
Violence/Classroom/Top/KneeStrike/Top26T10_KneeStrike_011.mp4,Violence,Classroom,Top,KneeStrike
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_050.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Center/Pushing/Center12T10_Pushing_004.mp4,PreViolence,Classroom,Center,Pushing
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_021.mp4,NonViolence,Classroom,Bottom,Bottom
Violence/Corridor/Top/KneeStrike/Top9T11_KneeStrike_010.mp4,Violence,Corridor,Top,KneeStrike
Violence/Classroom/Center/Headlock/Center12T10_Headlock_011.mp4,Violence,Classroom,Center,Headlock
PreViolence/Classroom/Top/Pointing/Top8T10_Pointing_009.mp4,PreViolence,Classroom,Top,Pointing
Violence/Classroom/Center/KneeStrike/Center26T10_KneeStrike_007.mp4,Violence,Classroom,Center,KneeStrike
PreViolence/Classroom/Center/StretchingArmsShoulders/Center12T10_StretchingArmsShoulders_013.mp4,PreViolence,Classroom,Center,StretchingArmsShoulders
PreViolence/Corridor/Bottom/ViolatingPersonalSpace/Bottom9T11_RestrictingVictimMovement_015.mp4,PreViolence,Corridor,Bottom,ViolatingPersonalSpace
NonViolence/Corridor/Top/Top9T11_NonViolence_076.mp4,NonViolence,Corridor,Top,Top
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_090.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_022.mp4,PreViolence,Classroom,Top,CollarGrabbing
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_033.mp4,NonViolence,Classroom,Bottom,Bottom
PreViolence/Classroom/Center/PunchingOnesOwnHand/Center8T10_PunchingOnesOwnHand_008.mp4,PreViolence,Classroom,Center,PunchingOnesOwnHand
Violence/Corridor/Top/KneeStrike/Top9T11_KneeStrike_003.mp4,Violence,Corridor,Top,KneeStrike
PreViolence/Classroom/Bottom/PunchingOnesOwnHand/Bottom12T10_PunchingOnesOwnHand_003.mp4,PreViolence,Classroom,Bottom,PunchingOnesOwnHand
NonViolence/Classroom/Center/Center7T10_NonViolence_017.mp4,NonViolence,Classroom,Center,Center
NonViolence/Corridor/Top/Top16T11_NonViolence_011.mp4,NonViolence,Corridor,Top,Top
Violence/Classroom/Bottom/Headlock/Bottom12T10_Headlock_001.mp4,Violence,Classroom,Bottom,Headlock
Violence/Classroom/Center/Hitting/Center26T10_Hitting_008.mp4,Violence,Classroom,Center,Hitting
PreViolence/Corridor/Bottom/ViolatingPersonalSpace/Bottom9T11_RestrictingVictimMovement_007.mp4,PreViolence,Corridor,Bottom,ViolatingPersonalSpace
NonViolence/Corridor/Top/Top16T11_NonViolence_120.mp4,NonViolence,Corridor,Top,Top
PreViolence/Classroom/Top/StretchingArmsShoulders/Top8T10_StretchingArmsShoulders_014.mp4,PreViolence,Classroom,Top,StretchingArmsShoulders
Violence/Classroom/Top/Kicking/Top26T10_Kicking_005.mp4,Violence,Classroom,Top,Kicking
NonViolence/Corridor/Top/Top16T11_NonViolence_034.mp4,NonViolence,Corridor,Top,Top
PreViolence/Classroom/Center/Pointing/Center12T10_Pointing_005.mp4,PreViolence,Classroom,Center,Pointing
PreViolence/Classroom/Top/ViolatingPersonalSpace/Top12T10_RestrictingVictimMovement_006.mp4,PreViolence,Classroom,Top,ViolatingPersonalSpace
Violence/Corridor/Bottom/Headlock/Bottom16T11_Headlock_003.mp4,Violence,Corridor,Bottom,Headlock
NonViolence/Classroom/Center/Center7T10_NonViolence_012.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_024.mp4,PreViolence,Classroom,Top,CollarGrabbing
PreViolence/Corridor/Top/Pointing/Top9T11_Pointing_002.mp4,PreViolence,Corridor,Top,Pointing
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_152.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Top/Hitting/Top26T10_Hitting_004.mp4,Violence,Classroom,Top,Hitting
PreViolence/Corridor/Bottom/CollarGrabbing/Bottom9T11_CollarGrabbing_008.mp4,PreViolence,Corridor,Bottom,CollarGrabbing
Violence/Classroom/Bottom/Headlock/Bottom26T10_Headlock_006.mp4,Violence,Classroom,Bottom,Headlock
PreViolence/Classroom/Bottom/KnuckleCracking/Bottom8T10_KnuckleCracking_016.mp4,PreViolence,Classroom,Bottom,KnuckleCracking
NonViolence/Corridor/Top/Top16T11_NonViolence_002.mp4,NonViolence,Corridor,Top,Top
Violence/Corridor/Top/Kicking/Top16T11_Kicking_002.mp4,Violence,Corridor,Top,Kicking
NonViolence/Classroom/Bottom/Bottom12T10_NonViolence_014.mp4,NonViolence,Classroom,Bottom,Bottom
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_005.mp4,Violence,Corridor,Bottom,Headlock
Violence/Corridor/Bottom/KneeStrike/Bottom16T11_KneeStrike_007.mp4,Violence,Corridor,Bottom,KneeStrike
NonViolence/Corridor/Top/Top9T11_NonViolence_061.mp4,NonViolence,Corridor,Top,Top
NonViolence/Classroom/Center/Center7T10_NonViolence_008.mp4,NonViolence,Classroom,Center,Center
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_022.mp4,Violence,Classroom,Bottom,Hitting
PreViolence/Classroom/Bottom/CollarGrabbing/Bottom8T10_CollarGrabbing_020.mp4,PreViolence,Classroom,Bottom,CollarGrabbing
Violence/Classroom/Top/Strangling/Top26T10_Strangling_005.mp4,Violence,Classroom,Top,Strangling
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_011.mp4,NonViolence,Classroom,Bottom,Bottom
PreViolence/Classroom/Center/PunchingOnesOwnHand/Center8T10_PunchingOnesOwnHand_006.mp4,PreViolence,Classroom,Center,PunchingOnesOwnHand
Violence/Classroom/Center/KneeStrike/Center26T10_KneeStrike_010.mp4,Violence,Classroom,Center,KneeStrike
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_052.mp4,NonViolence,Classroom,Bottom,Bottom
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_018.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Top/ViolatingPersonalSpace/Top12T10_RestrictingVictimMovement_024.mp4,PreViolence,Classroom,Top,ViolatingPersonalSpace
